id,PitNextLap
481588,0.04691338
481589,0.15056026
481590,0.07474288
481591,0.16068338
481592,0.0025134198
481593,0.0510458
481594,0.028457468
481595,0.09653864
481596,0.8942057
481597,0.6621843
481598,0.7192475
481599,0.1540955
481600,0.050109096
481601,0.08727828
481602,0.00090013916
481603,0.102068275
481604,0.0010122369
481605,0.0047333557
481606,0.03144286
481607,0.9097223
481608,0.004619255
481609,0.0049925772
481610,0.0029697234
481611,0.002580299
481612,0.01537115
481613,0.00092094735
481614,0.89051455
481615,0.025198312
481616,0.37282953
481617,0.033490673
481618,0.017737072
481619,0.0010449268
481620,0.53111076
481621,0.7762023
481622,0.25882596
481623,0.0016737673
481624,0.8237546
481625,0.027745206
481626,0.3590093
481627,0.9768869
481628,0.008172072
481629,0.13116069
481630,0.0019941356
481631,0.7478411
481632,0.0435081
481633,0.0072921044
481634,0.0035308162
481635,0.6603532
481636,0.070704095
481637,0.60828984
481638,0.017313654
481639,0.087587595
481640,0.7207861
481641,0.050603405
481642,0.2569679
481643,0.68136513
481644,0.055506527
481645,0.002672537
481646,0.8262958
481647,0.011811216
481648,0.016775088
481649,0.0065341275
481650,0.007297484
481651,0.007102405
481652,0.010731532
481653,0.886821
481654,0.08027109
481655,0.016765017
481656,0.017471135
481657,0.09680522
481658,0.02786215
481659,0.0668687
481660,0.1432613
481661,0.0012809016
481662,0.5946616
481663,0.1909495
481664,0.3027949
481665,0.64886755
481666,0.0073865326
481667,0.006309334
481668,0.0025535345
481669,0.09358891
481670,0.6781938
481671,0.88211423
481672,0.0048275655
481673,0.022534482
481674,0.089071415
481675,0.2019253
481676,0.4831936
481677,0.0014943577
481678,0.96523994
481679,0.82146376
481680,0.067603715
481681,0.002394731
481682,0.34256542
481683,0.57189554
481684,0.9521827
481685,0.331929
481686,0.0021328877
481687,0.024418404
481688,0.029189011
481689,0.68576163
481690,0.9447583
481691,0.7457571
481692,0.006833061
481693,0.9389286
481694,0.0015945119
481695,0.0043188464
481696,0.0025924202
481697,0.0016098276
481698,0.023013184
481699,0.13781828
481700,0.8514225
481701,0.82195103
481702,0.0019916412
481703,0.18699895
481704,0.0068204394
481705,0.96090615
481706,0.96554273
481707,0.082763
481708,0.98055285
481709,0.002899421
481710,0.0027917244
481711,0.8950408
481712,0.08510216
481713,0.0074763056
481714,0.0030262636
481715,0.0921868
481716,0.9106212
481717,0.0016636709
481718,0.037472513
481719,0.9583444
481720,0.07146935
481721,0.0030281432
481722,0.058753964
481723,0.1262104
481724,0.0023598177
481725,0.96582085
481726,0.010992328
481727,0.89266855
481728,0.83868533
481729,0.77250314
481730,0.030928332
481731,0.032995567
481732,0.0064587328
481733,0.04167249
481734,0.089324035
481735,0.2137251
481736,0.15473819
481737,0.0036152867
481738,0.003702601
481739,0.3380313
481740,0.00384838
481741,0.8624432
481742,0.010614405
481743,0.008210117
481744,0.80487806
481745,0.9516212
481746,0.16213827
481747,0.023317657
481748,0.9048687
481749,0.12386164
481750,0.8932361
481751,0.006353933
481752,0.19080187
481753,0.061685562
481754,0.068830475
481755,0.43092373
481756,0.008507505
481757,0.030546356
481758,0.962092
481759,0.19527985
481760,0.027530892
481761,0.8630559
481762,0.976304
481763,0.006445439
481764,0.0015456916
481765,0.0017052921
481766,0.8955806
481767,0.021630656
481768,0.0010111029
481769,0.0031326432
481770,0.008504075
481771,0.9615944
481772,0.05935003
481773,0.14231947
481774,0.0048636333
481775,0.004417818
481776,0.0053220787
481777,0.9621199
481778,0.0028516934
481779,0.29869562
481780,0.0011361749
481781,0.0022328587
481782,0.075394765
481783,0.067539334
481784,0.0016828143
481785,0.008608427
481786,0.8482983
481787,0.5906664
481788,0.118796274
481789,0.028958566
481790,0.64723897
481791,0.09092725
481792,0.001075554
481793,0.005685988
481794,0.24342507
481795,0.003825034
481796,0.042969905
481797,0.19455954
481798,0.26656213
481799,0.018866796
481800,0.0030488537
481801,0.0266486
481802,0.2694702
481803,0.033200704
481804,0.87949634
481805,0.115688406
481806,0.18239896
481807,0.003929087
481808,0.016374491
481809,0.030771738
481810,0.009517589
481811,0.024674406
481812,0.9260905
481813,0.05336038
481814,0.0060420358
481815,0.11457703
481816,0.92751366
481817,0.0015138045
481818,0.9270646
481819,0.009951314
481820,0.98928994
481821,0.7375248
481822,0.0045975633
481823,0.04795669
481824,0.8550458
481825,0.011224676
481826,0.0024668963
481827,0.06708364
481828,0.0025293303
481829,0.002017796
481830,0.1777825
481831,0.9851186
481832,0.0013212721
481833,0.006253468
481834,0.19757016
481835,0.013869595
481836,0.028090615
481837,0.3373111
481838,0.93777925
481839,0.69829845
481840,0.5149722
481841,0.25564548
481842,0.0010392368
481843,0.65200007
481844,0.0041993535
481845,0.050738703
481846,0.017758127
481847,0.95339465
481848,0.932718
481849,0.25092116
481850,0.8878679
481851,0.011595208
481852,0.64256203
481853,0.07316453
481854,0.7099875
481855,0.023489268
481856,0.0058331736
481857,0.0054110433
481858,0.079841614
481859,0.14902468
481860,0.014222472
481861,0.020076206
481862,0.08620524
481863,0.012907897
481864,0.02259502
481865,0.118710175
481866,0.0032179798
481867,0.039584827
481868,0.5158543
481869,0.6723327
481870,0.007405611
481871,0.0017406679
481872,0.27484956
481873,0.06529204
481874,0.009825559
481875,0.91531116
481876,0.056662057
481877,0.9586709
481878,0.9649366
481879,0.9710317
481880,0.60512805
481881,0.4522385
481882,0.0320529
481883,0.03121598
481884,0.05050085
481885,0.0038890126
481886,0.9410386
481887,0.6503024
481888,0.5365894
481889,0.06492288
481890,0.7238454
481891,0.8680811
481892,0.97262484
481893,0.16740473
481894,0.0059874803
481895,0.6078888
481896,0.9794072
481897,0.91629237
481898,0.32207087
481899,0.043913685
481900,0.005987707
481901,0.8234631
481902,0.8955458
481903,0.0032853743
481904,0.033126548
481905,0.008946803
481906,0.95458734
481907,0.0020229407
481908,0.0079522915
481909,0.005872797
481910,0.09477298
481911,0.10826613
481912,0.93286544
481913,0.0072370926
481914,0.016063727
481915,0.89127195
481916,0.030513436
481917,0.0108481515
481918,0.0034190495
481919,0.91962886
481920,0.9052992
481921,0.001320596
481922,0.03793953
481923,0.9110383
481924,0.31093264
481925,0.25013873
481926,0.030353535
481927,0.12367662
481928,0.95164543
481929,0.7516094
481930,0.23715295
481931,0.006277034
481932,0.40673515
481933,0.010594354
481934,0.9910348
481935,0.04402186
481936,0.005939481
481937,0.040656913
481938,0.02145915
481939,0.07049003
481940,0.9120043
481941,0.007952321
481942,0.006703368
481943,0.22288617
481944,0.38004234
481945,0.0054649524
481946,0.89121085
481947,0.007060629
481948,0.01853076
481949,0.057284854
481950,0.0031099454
481951,0.17013381
481952,0.13477436
481953,0.0011108256
481954,0.033351235
481955,0.2448616
481956,0.39505258
481957,0.003987321
481958,0.014181335
481959,0.31619573
481960,0.011436848
481961,0.4131794
481962,0.072039686
481963,0.011618074
481964,0.121868834
481965,0.7431484
481966,0.00839809
481967,0.006978002
481968,0.8709403
481969,0.0039971997
481970,0.015558298
481971,0.045293767
481972,0.29080197
481973,0.0019435356
481974,0.001599213
481975,0.003290198
481976,0.68698436
481977,0.031157574
481978,0.042202543
481979,0.0022559091
481980,0.9400501
481981,0.025297968
481982,0.0008998373
481983,0.06551748
481984,0.079524696
481985,0.21621744
481986,0.060243428
481987,0.45716727
481988,0.0027257823
481989,0.008701919
481990,0.7584244
481991,0.037878565
481992,0.0016317655
481993,0.004420665
481994,0.5484821
481995,0.029625377
481996,0.017591165
481997,0.0017196145
481998,0.013200622
481999,0.08161111
482000,0.21118124
482001,0.26038253
482002,0.00864303
482003,0.0134457005
482004,0.016361019
482005,0.91702247
482006,0.0020245789
482007,0.010074729
482008,0.9302372
482009,0.14309277
482010,0.67387265
482011,0.0016540192
482012,0.006087381
482013,0.8135299
482014,0.01560623
482015,0.6018973
482016,0.0039181886
482017,0.038852394
482018,0.64577776
482019,0.079441056
482020,0.022587748
482021,0.9140838
482022,0.011276478
482023,0.009246833
482024,0.30019334
482025,0.033163007
482026,0.045111276
482027,0.023018003
482028,0.03633616
482029,0.22436869
482030,0.89408207
482031,0.084316626
482032,0.8923682
482033,0.053305224
482034,0.057833757
482035,0.07864684
482036,0.027600322
482037,0.009731118
482038,0.93015826
482039,0.605419
482040,0.21347035
482041,0.0018869297
482042,0.08526261
482043,0.022017956
482044,0.21290399
482045,0.0012224884
482046,0.0051553906
482047,0.0044518444
482048,0.41247842
482049,0.0034783462
482050,0.0047291797
482051,0.0042211665
482052,0.026093043
482053,0.008430279
482054,0.020448893
482055,0.032245636
482056,0.017744683
482057,0.0015078542
482058,0.9300046
482059,0.002401579
482060,0.0064443923
482061,0.00181306
482062,0.004430613
482063,0.9688446
482064,0.0019440269
482065,0.0035438032
482066,0.18783206
482067,0.55463046
482068,0.20383017
482069,0.0030226477
482070,0.6665463
482071,0.0051137097
482072,0.01916927
482073,0.13476604
482074,0.0029838474
482075,0.0039398507
482076,0.0006606445
482077,0.07144482
482078,0.9174011
482079,0.0006690112
482080,0.10088355
482081,0.39930207
482082,0.12855841
482083,0.030163638
482084,0.0023553867
482085,0.00064243324
482086,0.116265886
482087,0.13624617
482088,0.9258669
482089,0.00406262
482090,0.31962326
482091,0.0013510609
482092,0.0020930036
482093,0.7975171
482094,0.122370936
482095,0.8127977
482096,0.0035239107
482097,0.0029754513
482098,0.010013069
482099,0.0047296304
482100,0.17377408
482101,0.0041439626
482102,0.0031449103
482103,0.08482948
482104,0.9878308
482105,0.07282663
482106,0.031350363
482107,0.0034597125
482108,0.46026784
482109,0.021149665
482110,0.40193027
482111,0.004269005
482112,0.0015089156
482113,0.9203498
482114,0.064720854
482115,0.060605045
482116,0.9249622
482117,0.30143383
482118,0.18072882
482119,0.6897537
482120,0.28291267
482121,0.5818899
482122,0.0889127
482123,0.019343132
482124,0.07476079
482125,0.11233292
482126,0.8781879
482127,0.9702698
482128,0.005957202
482129,0.013398086
482130,0.88870835
482131,0.013250468
482132,0.5971828
482133,0.028957097
482134,0.00649084
482135,0.86813277
482136,0.0020827625
482137,0.009908504
482138,0.0022996266
482139,0.9204265
482140,0.10641389
482141,0.16983487
482142,0.078411825
482143,0.008316828
482144,0.0031722772
482145,0.06117827
482146,0.003668957
482147,0.88025767
482148,0.083411716
482149,0.9369792
482150,0.118542634
482151,0.035521273
482152,0.4564302
482153,0.022288881
482154,0.0047289818
482155,0.071932934
482156,0.99276817
482157,0.053546794
482158,0.935595
482159,0.0050437795
482160,0.92362267
482161,0.21235283
482162,0.7192871
482163,0.013945268
482164,0.07989918
482165,0.036273558
482166,0.05100229
482167,0.02284072
482168,0.8253845
482169,0.15368645
482170,0.9876802
482171,0.006646346
482172,0.04934353
482173,0.97967476
482174,0.09143676
482175,0.00269358
482176,0.065098315
482177,0.0041621253
482178,0.00044620963
482179,0.0071799406
482180,0.012001666
482181,0.006298599
482182,0.019744266
482183,0.15453286
482184,0.01393516
482185,0.007871488
482186,0.46771318
482187,0.031683724
482188,0.9680339
482189,0.00067294325
482190,0.9610036
482191,0.69097394
482192,0.007875853
482193,0.014927952
482194,0.0055524255
482195,0.0012579
482196,0.0033079262
482197,0.080418155
482198,0.018581571
482199,0.010460992
482200,0.94048065
482201,0.9184627
482202,0.4465502
482203,0.0133790895
482204,0.015055959
482205,0.918035
482206,0.98905575
482207,0.17755537
482208,0.08430726
482209,0.0019903395
482210,0.00312308
482211,0.7450472
482212,0.01661585
482213,0.0030405456
482214,0.035535164
482215,0.012969245
482216,0.8972064
482217,0.05810262
482218,0.8823476
482219,0.8355665
482220,0.016871903
482221,0.34286317
482222,0.80497134
482223,0.07121517
482224,0.08991083
482225,0.014934201
482226,0.1819229
482227,0.037470717
482228,0.881144
482229,0.07519169
482230,0.0032203943
482231,0.64353144
482232,0.08749005
482233,0.029211754
482234,0.82415897
482235,0.00082490256
482236,0.32523254
482237,0.2366845
482238,0.030803623
482239,0.02078629
482240,0.11642979
482241,0.09511751
482242,0.0049087517
482243,0.24819653
482244,0.027212754
482245,0.5057226
482246,0.1505022
482247,0.4497733
482248,0.008277338
482249,0.00800053
482250,0.8576618
482251,0.16035903
482252,0.9635407
482253,0.16007343
482254,0.11286175
482255,0.008811134
482256,0.28619662
482257,0.005470387
482258,0.12939876
482259,0.0060262433
482260,0.5002136
482261,0.0021861203
482262,0.045351774
482263,0.8178739
482264,0.011434013
482265,0.015628347
482266,0.8528062
482267,0.048779707
482268,0.0067213527
482269,0.13407443
482270,0.0045019877
482271,0.11419729
482272,0.23916508
482273,0.026124578
482274,0.22511931
482275,0.0051543
482276,0.007863809
482277,0.0041244854
482278,0.7660383
482279,0.502246
482280,0.15692917
482281,0.87563056
482282,0.96837807
482283,0.06070175
482284,0.0015598357
482285,0.0012285367
482286,0.021316212
482287,0.290263
482288,0.4252337
482289,0.9884935
482290,0.5682216
482291,0.009879623
482292,0.9538734
482293,0.00041352634
482294,0.007001547
482295,0.008421745
482296,0.003562668
482297,0.0023512177
482298,0.377031
482299,0.30970955
482300,0.0006036323
482301,0.0044837105
482302,0.0018038953
482303,0.90707326
482304,0.07375521
482305,0.81460494
482306,0.06378004
482307,0.97061265
482308,0.33653435
482309,0.97006637
482310,0.027963929
482311,0.012401531
482312,0.0014118084
482313,0.03413024
482314,0.6385569
482315,0.004998413
482316,0.032141935
482317,0.9278905
482318,0.003832196
482319,0.0027900788
482320,0.003168799
482321,0.88569206
482322,0.002850632
482323,0.0075769043
482324,0.0039025613
482325,0.005622713
482326,0.943806
482327,0.00935971
482328,0.0013644367
482329,0.97547793
482330,0.6067611
482331,0.025913538
482332,0.053498007
482333,0.0036364638
482334,0.064519815
482335,0.002293709
482336,0.9317611
482337,0.007903787
482338,0.94243526
482339,0.93066806
482340,0.13369343
482341,0.47046176
482342,0.08824069
482343,0.36190474
482344,0.66459674
482345,0.0019898594
482346,0.0034467329
482347,0.030445587
482348,0.01599979
482349,0.022809155
482350,0.8229538
482351,0.013214555
482352,0.16082947
482353,0.0018229003
482354,0.0023410432
482355,0.022028822
482356,0.19540723
482357,0.14986081
482358,0.046414886
482359,0.41035402
482360,0.13311595
482361,0.05732659
482362,0.0085989265
482363,0.0062177973
482364,0.15917397
482365,0.89198333
482366,0.028717296
482367,0.034015756
482368,0.030146144
482369,0.71684206
482370,0.42411226
482371,0.008535336
482372,0.019198226
482373,0.9162953
482374,0.009627003
482375,0.00093150197
482376,0.002194713
482377,0.4836671
482378,0.17934003
482379,0.035666175
482380,0.15500775
482381,0.83600223
482382,0.021374792
482383,0.9648655
482384,0.007842903
482385,0.72822315
482386,0.6720149
482387,0.4918026
482388,0.006873552
482389,0.0838168
482390,0.989669
482391,0.55183226
482392,0.8820704
482393,0.813396
482394,0.005991088
482395,0.9596989
482396,0.20617004
482397,0.0042770286
482398,0.010378608
482399,0.007200872
482400,0.7278505
482401,0.44409552
482402,0.004429858
482403,0.62396777
482404,0.75471276
482405,0.03584809
482406,0.06458269
482407,0.010093559
482408,0.79843897
482409,0.16264011
482410,0.989499
482411,0.012916497
482412,0.8690558
482413,0.6223079
482414,0.0017905537
482415,0.0038894466
482416,0.057360847
482417,0.9833726
482418,0.0017123211
482419,0.85079014
482420,0.89374095
482421,0.037861243
482422,0.91506463
482423,0.57017505
482424,0.018601496
482425,0.034942042
482426,0.9622761
482427,0.9442872
482428,0.006819096
482429,0.8044364
482430,0.012633904
482431,0.73110914
482432,0.021749547
482433,0.09235717
482434,0.066494
482435,0.7605682
482436,0.0034030133
482437,0.06648808
482438,0.0060741096
482439,0.115994796
482440,0.0048848214
482441,0.039514348
482442,0.03591072
482443,0.009972326
482444,0.024222212
482445,0.09383932
482446,0.64668393
482447,0.5939445
482448,0.71010906
482449,0.0050328122
482450,0.0098529495
482451,0.9703677
482452,0.0039119967
482453,0.6942838
482454,0.020028045
482455,0.004998906
482456,0.52474195
482457,0.8549209
482458,0.887024
482459,0.8653519
482460,0.23121342
482461,0.00094113126
482462,0.019744838
482463,0.916876
482464,0.0022185685
482465,0.002255187
482466,0.06732363
482467,0.0041221767
482468,0.0028254166
482469,0.0069215475
482470,0.060052585
482471,0.004534224
482472,0.9781033
482473,0.09326479
482474,0.6541436
482475,0.16815007
482476,0.9452042
482477,0.04529954
482478,0.021652857
482479,0.0030307658
482480,0.016809635
482481,0.049382407
482482,0.004595499
482483,0.0062071956
482484,0.07947733
482485,0.13797326
482486,0.013712894
482487,0.88690704
482488,0.7172525
482489,0.22617504
482490,0.0058493726
482491,0.0022965206
482492,0.007976041
482493,0.76052976
482494,0.0028732042
482495,0.004859525
482496,0.81374884
482497,0.047835264
482498,0.0026725486
482499,0.8242879
482500,0.07481559
482501,0.30737412
482502,0.0014611579
482503,0.59685946
482504,0.026925936
482505,0.0028356088
482506,0.57585317
482507,0.0064060334
482508,0.076694705
482509,0.8372785
482510,0.1629098
482511,0.0034276487
482512,0.72916293
482513,0.004679621
482514,0.0025567487
482515,0.6066076
482516,0.7874073
482517,0.042596456
482518,0.95834583
482519,0.51486367
482520,0.0012388728
482521,0.0020284506
482522,0.019297766
482523,0.016747726
482524,0.013320402
482525,0.0051943236
482526,0.06571827
482527,0.004618194
482528,0.0034416248
482529,0.85448647
482530,0.12496148
482531,0.8685456
482532,0.93008
482533,0.001131709
482534,0.94006646
482535,0.035811406
482536,0.10004241
482537,0.4223114
482538,0.0035347722
482539,0.02112074
482540,0.008261989
482541,0.06657915
482542,0.002811372
482543,0.86617047
482544,0.11161685
482545,0.70147246
482546,0.54163444
482547,0.7824586
482548,0.004329222
482549,0.0028431437
482550,0.06513472
482551,0.06395189
482552,0.046135306
482553,0.42210442
482554,0.01673108
482555,0.008496223
482556,0.047668763
482557,0.004250482
482558,0.015560869
482559,0.7393205
482560,0.0011847368
482561,0.24099462
482562,0.9661108
482563,0.004905329
482564,0.019339046
482565,0.267199
482566,0.0040356717
482567,0.005748262
482568,0.113241285
482569,0.27191904
482570,0.9924476
482571,0.0045421147
482572,0.0076210764
482573,0.027444713
482574,0.010688185
482575,0.011041887
482576,0.0037747407
482577,0.001427266
482578,0.03214952
482579,0.9292372
482580,0.08626127
482581,0.006542072
482582,0.18401648
482583,0.0048255385
482584,0.013429486
482585,0.990845
482586,0.81324273
482587,0.015003299
482588,0.96368134
482589,0.051172856
482590,0.0020590278
482591,0.90796363
482592,0.30080423
482593,0.03158325
482594,0.010670749
482595,0.020488558
482596,0.5062611
482597,0.28876975
482598,0.091743134
482599,0.028140347
482600,0.0019465134
482601,0.02758775
482602,0.011828984
482603,0.040299457
482604,0.002356616
482605,0.7300728
482606,0.074858546
482607,0.15890104
482608,0.7273662
482609,0.0021287997
482610,0.17383914
482611,0.003933172
482612,0.08460375
482613,0.5917804
482614,0.9461551
482615,0.01521139
482616,0.0047306563
482617,0.9001081
482618,0.6221267
482619,0.0031072
482620,0.25584525
482621,0.20476577
482622,0.032920524
482623,0.07216265
482624,0.90772766
482625,0.021812424
482626,0.003988655
482627,0.011995178
482628,0.4843429
482629,0.013887136
482630,0.8618296
482631,0.017495716
482632,0.0032012004
482633,0.653005
482634,0.024126222
482635,0.005344341
482636,0.0037239457
482637,0.85075426
482638,0.00165581
482639,0.0019398412
482640,0.022384599
482641,0.0020338073
482642,0.8158288
482643,0.91923213
482644,0.02042819
482645,0.24463128
482646,0.0069474033
482647,0.95038164
482648,0.0054895505
482649,0.088684835
482650,0.1040779
482651,0.0046778666
482652,0.9631855
482653,0.72148186
482654,0.01080706
482655,0.0032147742
482656,0.85056853
482657,0.019495653
482658,0.61790967
482659,0.020854093
482660,0.0037706152
482661,0.59388554
482662,0.03835405
482663,0.9840816
482664,0.123292275
482665,0.03543758
482666,0.06310642
482667,0.017252048
482668,0.90703243
482669,0.7017805
482670,0.47090492
482671,0.002175905
482672,0.003546751
482673,0.008355636
482674,0.9207216
482675,0.0030930748
482676,0.08778735
482677,0.047102805
482678,0.0174608
482679,0.37738663
482680,0.07582756
482681,0.004597596
482682,0.0052475664
482683,0.73201793
482684,0.00068056857
482685,0.897419
482686,0.0817784
482687,0.93444616
482688,0.09814907
482689,0.03313662
482690,0.3213338
482691,0.29034805
482692,0.23861781
482693,0.09236128
482694,0.004069921
482695,0.0031923086
482696,0.9506934
482697,0.799243
482698,0.13874869
482699,0.072274454
482700,0.861554
482701,0.0020604283
482702,0.016181793
482703,0.03483047
482704,0.7585895
482705,0.16022672
482706,0.6219642
482707,0.023354722
482708,0.30547523
482709,0.007654305
482710,0.005035992
482711,0.9238431
482712,0.85595
482713,0.9716485
482714,0.93025285
482715,0.97806555
482716,0.9581766
482717,0.8543495
482718,0.030398032
482719,0.9520173
482720,0.88230544
482721,0.7668812
482722,0.08588868
482723,0.89826584
482724,0.4336686
482725,0.0025783144
482726,0.8600151
482727,0.074916355
482728,0.7145272
482729,0.9086502
482730,0.04295316
482731,0.9114464
482732,0.0030185836
482733,0.014886372
482734,0.00948019
482735,0.011260901
482736,0.9369616
482737,0.11979336
482738,0.051280968
482739,0.8926663
482740,0.087802395
482741,0.032381468
482742,0.8522548
482743,0.09401848
482744,0.921592
482745,0.8260984
482746,0.0024412156
482747,0.002032477
482748,0.0072190166
482749,0.8214359
482750,0.5211313
482751,0.01331675
482752,0.37001035
482753,0.034119107
482754,0.002367556
482755,0.0025187812
482756,0.0013858349
482757,0.0060715256
482758,0.0031854138
482759,0.72085744
482760,0.0037104965
482761,0.015142905
482762,0.5309945
482763,0.034753338
482764,0.046132475
482765,0.0010071147
482766,0.013998584
482767,0.0023696069
482768,0.23461536
482769,0.0019280858
482770,0.0025101164
482771,0.010032544
482772,0.967001
482773,0.783217
482774,0.8024214
482775,0.0018827055
482776,0.0019160971
482777,0.80685264
482778,0.8676325
482779,0.021521231
482780,0.005123707
482781,0.37352332
482782,0.9834636
482783,0.004678444
482784,0.004096897
482785,0.97256756
482786,0.88108164
482787,0.9496786
482788,0.893983
482789,0.07490643
482790,0.9521097
482791,0.87520105
482792,0.025900899
482793,0.08777057
482794,0.030415773
482795,0.07966552
482796,0.7536864
482797,0.33175668
482798,0.0037512665
482799,0.007076639
482800,0.9797084
482801,0.007797477
482802,0.6591265
482803,0.029338725
482804,0.9655636
482805,0.82847863
482806,0.008810842
482807,0.9474347
482808,0.8760312
482809,0.15733595
482810,0.022609271
482811,0.0039706007
482812,0.8357223
482813,0.008969575
482814,0.10991933
482815,0.0040113656
482816,0.26667008
482817,0.011449173
482818,0.1309241
482819,0.38123113
482820,0.57641095
482821,0.6930008
482822,0.037131224
482823,0.97979915
482824,0.02888789
482825,0.006246038
482826,0.039965663
482827,0.75966525
482828,0.900614
482829,0.041575257
482830,0.90225106
482831,0.99089617
482832,0.16741937
482833,0.68308043
482834,0.0048497845
482835,0.25385004
482836,0.08655569
482837,0.2959036
482838,0.93951917
482839,0.0015623033
482840,0.007105623
482841,0.13149041
482842,0.0052777804
482843,0.012981366
482844,0.09084332
482845,0.14559251
482846,0.063652694
482847,0.0012936329
482848,0.0028344293
482849,0.91217196
482850,0.46960312
482851,0.89223635
482852,0.85313743
482853,0.0936209
482854,0.3116628
482855,0.8358543
482856,0.00562774
482857,0.008128187
482858,0.107728176
482859,0.02396734
482860,0.9651065
482861,0.022234771
482862,0.89255977
482863,0.88918597
482864,0.047057655
482865,0.022988383
482866,0.0038180165
482867,0.0029363446
482868,0.948706
482869,0.24980268
482870,0.0049272804
482871,0.0031942364
482872,0.9212959
482873,0.0017641496
482874,0.035750575
482875,0.60619175
482876,0.08422727
482877,0.9693449
482878,0.02472909
482879,0.9329294
482880,0.35964927
482881,0.9112563
482882,0.9888859
482883,0.0014989261
482884,0.00623788
482885,0.042149425
482886,0.9489252
482887,0.059852373
482888,0.9421844
482889,0.031114107
482890,0.64844203
482891,0.86411333
482892,0.024781797
482893,0.9483726
482894,0.0018728694
482895,0.16935833
482896,0.3875505
482897,0.013253349
482898,0.002570006
482899,0.037049986
482900,0.6798388
482901,0.90800226
482902,0.05730439
482903,0.0028648353
482904,0.042534046
482905,0.56479865
482906,0.05589387
482907,0.011670191
482908,0.9365291
482909,0.9091043
482910,0.7936826
482911,0.03483354
482912,0.020378636
482913,0.052816804
482914,0.02617298
482915,0.0818883
482916,0.0030163
482917,0.8498826
482918,0.0019190129
482919,0.010125015
482920,0.82569224
482921,0.5437996
482922,0.97524613
482923,0.007785235
482924,0.0036683502
482925,0.012404715
482926,0.9498468
482927,0.0642593
482928,0.97203606
482929,0.898941
482930,0.07044364
482931,0.016572649
482932,0.042352
482933,0.025536276
482934,0.2024253
482935,0.046435002
482936,0.039635163
482937,0.03584599
482938,0.004288145
482939,0.010106488
482940,0.05435205
482941,0.023055343
482942,0.19066301
482943,0.001884904
482944,0.087055154
482945,0.9195339
482946,0.6007727
482947,0.33757192
482948,0.9785791
482949,0.051070593
482950,0.4546857
482951,0.011776394
482952,0.0884534
482953,0.089913934
482954,0.44046083
482955,0.8931217
482956,0.15092933
482957,0.020842418
482958,0.01190657
482959,0.59182423
482960,0.58692575
482961,0.0063113673
482962,0.91552186
482963,0.009244715
482964,0.5121269
482965,0.0013714345
482966,0.0049103196
482967,0.6735902
482968,0.9451989
482969,0.7875027
482970,0.13807783
482971,0.9332123
482972,0.00530633
482973,0.009877029
482974,0.2602853
482975,0.009183614
482976,0.15664819
482977,0.065114595
482978,0.9504536
482979,0.9685439
482980,0.20802103
482981,0.9469297
482982,0.6018644
482983,0.007206024
482984,0.406855
482985,0.17857403
482986,0.047491964
482987,0.9312001
482988,0.2587671
482989,0.9747078
482990,0.005842483
482991,0.1288313
482992,0.27951717
482993,0.0035166629
482994,0.0019080706
482995,0.03732089
482996,0.123714454
482997,0.45270514
482998,0.0069952216
482999,0.41866693
483000,0.029225374
483001,0.0089742895
483002,0.0061364546
483003,0.002989247
483004,0.03900474
483005,0.01931719
483006,0.0028857614
483007,0.9632657
483008,0.1340559
483009,0.4493852
483010,0.58640563
483011,0.04924662
483012,0.11067653
483013,0.01684047
483014,0.4083724
483015,0.028882474
483016,0.0053264373
483017,0.007075896
483018,0.6403309
483019,0.057092536
483020,0.00017465171
483021,0.45073867
483022,0.10801667
483023,0.58540845
483024,0.086857185
483025,0.5791067
483026,0.0028416284
483027,0.0073727113
483028,0.024520822
483029,0.010084716
483030,0.00045047616
483031,0.072335064
483032,0.016398933
483033,0.08209795
483034,0.0077743502
483035,0.0022079812
483036,0.0010103168
483037,0.0100313835
483038,0.031193923
483039,0.93409246
483040,0.3044183
483041,0.7521506
483042,0.76669115
483043,0.0045395694
483044,0.1444979
483045,0.65770304
483046,0.983487
483047,0.53771687
483048,0.0010523871
483049,0.27508307
483050,0.022499325
483051,0.01921368
483052,0.0091360565
483053,0.0014111727
483054,0.011812197
483055,0.915958
483056,0.110534355
483057,0.44671443
483058,0.9510901
483059,0.0017502877
483060,0.0061341403
483061,0.0022303243
483062,0.00634232
483063,0.781486
483064,0.022730507
483065,0.01164685
483066,0.9430814
483067,0.001907349
483068,0.020533446
483069,0.016002297
483070,0.02319392
483071,0.057189643
483072,0.9787057
483073,0.31779084
483074,0.004108881
483075,0.009055358
483076,0.49438965
483077,0.11399979
483078,0.0027882366
483079,0.0056558386
483080,0.056151774
483081,0.09845893
483082,0.99481165
483083,0.005328244
483084,0.25638014
483085,0.026119752
483086,0.92454076
483087,0.4067047
483088,0.0073332335
483089,0.042935755
483090,0.21897966
483091,0.047157366
483092,0.007034668
483093,0.035250846
483094,0.67303216
483095,0.023995157
483096,0.0063456716
483097,0.8481317
483098,0.016241582
483099,0.4752754
483100,0.7202222
483101,0.34346458
483102,0.041535676
483103,0.0028132629
483104,0.010428308
483105,0.6618049
483106,0.91759455
483107,0.009203107
483108,0.3539445
483109,0.28866446
483110,0.02401297
483111,0.0031482696
483112,0.82736063
483113,0.9296825
483114,0.2915536
483115,0.009134533
483116,0.008765435
